input_text,target_text
I'll die without you.,Ben sensiz öleceğim.
I'll do as you asked.,İstediğin gibi yapacağım.
I'll do exactly that.,Onu tam olarak yapacağım.
I'll do my very best.,Elimden geleni yapacağım.
I'll do that as well.,Ben de onu yapacağım.
I'll do that at 2:30.,Bunu 2.30'da yapacağım.
I'll do that for Tom.,Onu Tom için yapacağım.
I'll do that for you.,Onu senin için yapacağım.
I'll do that somehow.,Onu bir şekilde yapacağım.
I'll do what you ask.,İstediğini yapacağım.
I'll do what you say.,Ne diyorsan yapacağım.
I'll do what you say.,Ne diyorsanız yapacağım.
I'll dream about you.,Seni hayal edeceğim.
I'll drive to Boston.,Arabayla Boston'a gideceğim.
I'll drive you there.,Arabayla seni oraya götüreceğim.
I'll eat standing up.,Ayakta yiyeceğim.
I'll eat the oranges.,Ben portakalları yiyeceğim.
I'll expect you soon.,Yakında seni bekleyeceğim.
I'll find Tom myself.,Tom'u kendim bulacağım.
I'll find it for you.,Onu senin için bulacağım.
I'll find out myself.,Kendim bulacağım.
I'll finish it later.,Onu daha sonra bitireceğim.
I'll get Tom for you.,Tom'u senin için alacağım.
I'll get another job.,Bir iş daha alacağım.
I'll get another one.,Bir tane daha alacağım.
I'll get back to you.,Sana geri döneceğim.
I'll get it tomorrow.,Onu yarın alacağım.
I'll get rid of them.,Onlardan kurtulacağım.
I'll get right on it.,Onu hatasız yapacağım.
I'll get right to it.,Hemen konuya gireceğim.
I'll get some drinks.,Birkaç içki alacağım.
I'll get the popcorn.,Patlamış mısır alacağım.
I'll get this to Tom.,Ben bunu Tom'a alacağım.
I'll get you a towel.,Sana bir havlu alacağım.
I'll get you a towel.,Sana bir havlu getireceğim.
I'll give Tom a call.,Tom'u arayacağım.
I'll give Tom a hand.,Tom'a yardım edeceğim.
I'll give him a buzz.,Ona telefon edeceğim.
I'll give it a whirl.,Deneyeceğim.
I'll give that a try.,Onu deneyeceğim.
I'll give up smoking.,Ben sigarayı bırakacağım.
I'll give you a book.,Sana bir kitap vereceğim.
I'll give you a call.,Sana telefon edeceğim.
I'll give you a hand.,Sana yardım edeceğim.
I'll give you a hand.,Size yardım edeceğim.
I'll give you a hint.,Sana bir ipucu vereceğim.
I'll give you a lift.,Seni arabayla götüreceğim.
I'll give you a ride.,Seni arabayla götüreceğim.
I'll give you a ring.,Sana telefon edeceğim.
I'll give you a shot.,Sana bir enjeksiyon vereceğim.
I'll give you my car.,Sana arabamı vereceğim.
I'll gladly help you.,Memnuniyetle sana yardım ederim.
I'll go and get help.,Yardım almaya gideceğim.
I'll go and get them.,Gidip onları alacağım.
I'll go and tell Tom.,Tom'a gidip söyleyeceğim.
I'll go check on Tom.,Tom'u kontrol etmeye gideceğim.
I'll go if I have to.,Gitmek zorundaysam giderim.
I'll go let Tom know.,Tom'a bildirmeye gideceğim.
I'll go look for Tom.,Gidip Tom'u arayacağım.
I'll go to bed early.,Erken yatmaya gideceğim.
I'll go to the beach.,Plâja gideceğim.
I'll handle the rest.,Gerisini halledeceğim.
I'll handle this one.,Ben bunu halledeceğim.
I'll have my revenge.,İntikamımı alacağım.
I'll have to do that.,Onu yapmak zorunda kalacağım.
I'll have to wing it.,Onu kanadından vurmak zorunda kalacağım.
I'll help you escape.,Kaçmana yardım edeceğim.
I'll just keep quiet.,Sadece sessiz olacağım.
I'll keep doing that.,Onu yapmaya devam edeceğim.
I'll keep in contact.,İletişim içinde olacağım.
I'll keep it for Tom.,Bunu Tom için saklayacağım.
I'll keep it for you.,Bunu senin için saklayacağım.
I'll keep it in mind.,Bunu aklımda tutacağım.
I'll keep it with me.,Onu benimle tutacağım.
I'll keep my promise.,Sözümü tutacağım.
I'll keep you posted.,Sana gelişmeleri bildireceğim.
I'll know what to do.,Ne yapacağımı bileceğim.
I'll leave Tom alone.,Tom'u yalnız bırakacağım.
I'll leave it to you.,Onu sana bırakacağım.
I'll leave you alone.,Seni yalnız bırakacağım.
I'll leave you to it.,Ben seni ona bırakacağım.
I'll let Tom explain.,Tom'un açıklamasına izin vereceğim.
I'll let the maid go.,Hizmetçinin gitmesine izin vereceğim.
I'll let you do that.,Onu yapmana izin vereceğim.
I'll let you explain.,Açıklamana izin vereceğim.
I'll live on welfare.,Ben refah yaşayacağım.
I'll lose everything.,Her şeyi kaybedeceğim.
I'll make some calls.,Bazı aramalar yapacağım.
I'll make some pasta.,Biraz makarna yapacağım.
I'll make sure of it.,Ondan emin olacağım.
I'll make this brief.,Ben bunu kısa yapacağım.
I'll make this quick.,Ben bunu çabuk yapacağım.
I'll make you a deal.,Seninle bir anlaşma yapacağım.
I'll miss all of you.,Hepinizi özleyeceğim.
I'll miss this place.,Bu yeri özleyeceğim.
I'll most likely win.,Ben büyük ihtimalle kazanacağım.
I'll need Tom's help.,Tom'un yardımına ihtiyacım olacak.
I'll need some tools.,Benim bazı aletlere ihtiyacım olacak.
I'll need to do that.,Onu yapmam gerekecek.
I'll never come back.,Asla dönmeyeceğim.
I'll never forget it.,Onu asla unutmayacağım.
I'll never leave you.,Seni asla terk etmeyeceğim.
I'll never lose hope.,Umudumu asla kaybetmeyeceğim.
I'll never marry Tom.,Asla Tom'la evlenmeyeceğim.
I'll never surrender.,Ben asla teslim olmayacağım.
I'll not forget that.,Bunu unutmayacağım.
I'll paint the house.,Evi boyacağım.
I'll phone you later.,Daha sonra sana telefon edeceğim.
I'll prove it to you.,Bunu sana kanıtlayacağım.
I'll prove it to you.,Bunu sana ispatlayacağım.
I'll quit doing that.,Onu yapmayı bırakacağım.
I'll read both books.,Her iki kitabı da okuyacağım.
I'll really miss Tom.,Tom'u gerçekten özleyeceğim.
I'll save you a seat.,Sana bir koltuk ayıracağım.
I'll see Tom tonight.,Bu gece Tom'u göreceğim.
I'll see if he is in.,Onun evde olup olmadığına bakacağım.
I'll see you at 2:30.,2.30'da seni göreceğim.
I'll see you at home.,Seni evde göreceğim.
I'll see you at work.,Ben seni iş yerinde göreceğim.
I'll see you tonight.,Bu gece seni göreceğim.
I'll send you a bill.,Sana bir fatura göndereceğim.
I'll send you a text.,Sana bir metin göndereceğim.
I'll show you around.,Seni gezdireceğim.
I'll spread the word.,Haberi yayacağım.
I'll stand guard now.,Şimdi nöbet tutacağım.
I'll stay for a week.,Bir hafta kalacağım.
I'll stay home today.,Bugün evde kalacağım.
I'll stay in the car.,Ben arabada kalacağım.
I'll stay right here.,Ben burada kalacağım.
I'll sweep the floor.,Zemini süpüreceğim.
I'll take a cab home.,Eve bir taksi ile gideceğim.
I'll take care of it.,Ben onunla ilgilenirim.
I'll take charge now.,Şimdi sorumluluğu üstüme alacağım.
I'll take it outside.,Onu dışarı götüreceğim.
I'll take my chances.,Ben şansımı deneyeceğim.
I'll take roast beef.,Biftek alacağım.
I'll take the bottle.,Ben şişeyi alacağım.
I'll take the jacket.,Ben ceketi alacağım.
I'll take the stairs.,Merdivenleri kullanacağım.
I'll take you to Tom.,Seni Tom'a götüreceğim.
I'll tell Tom myself.,Tom'a kendim anlatacağım.
I'll tell the others.,Ben başkalarına anlatacağım.
I'll try to be early.,Erken gelmeye çalışacağım.
I'll try to be nicer.,Daha kibar olmaya çalışacağım.
I'll try to be quick.,Ben hızlı olmaya çalışacağım.
I'll try to find Tom.,Tom'u bulmaya çalışacağım.
I'll try to find one.,Ben bir tane bulmaya çalışacağım.
I'll try to help you.,Sana yardım etmeye çalışacağım.
I'll wait for a week.,Bir hafta bekleyeceğim.
I'll wait in the car.,Arabada bekleyeceğim.
I'll wait in the gym.,Spor salonunda bekleyeceğim.
I'll wait right here.,Tam burada bekleyeceğim.
I'll wait up for Tom.,Tom'u bekeyeceğim.
I'll wait up for you.,Seni bekleyeceğim.
I'll wash the dishes.,Ben bulaşıkları yıkayacağım.
I'll wash your apple.,Senin elmanı yıkarım.
I'll watch your back.,Arkanı kollayacağım.
I'm Mary's boyfriend.,Ben Mary'nin erkek arkadaşıyım.
"I'm Mary, Tom's wife.","Ben Mary, Tom'un karısı."
I'm Tom's girlfriend.,Ben Tom'un kız arkadaşıyım.
I'm Tom's new lawyer.,Ben Tom’un yeni avukatıyım.
I'm Tom's oldest son.,Ben Tom'un en büyük oğluyum.
I'm Tom's stepfather.,Ben Tom'un üvey babasıyım.
I'm Tom's supervisor.,Ben Tom'un danışmanıyım.
I'm a French citizen.,Ben bir Fransız vatandaşıyım.
I'm a French teacher.,Bir Fransızca öğretmeniyim.
I'm a French teacher.,Ben bir Fransızca öğretmeniyim.
I'm a Windows person.,Ben bir Windows kullanıcısıyım.
I'm a bit overweight.,Ben biraz kiloluyum.
I'm a cancer patient.,Ben bir kanser hastasıyım.
I'm a cocaine addict.,Ben bir kokain bağımlısıyım.
I'm a complete idiot.,Ben tam bir aptalım.
I'm a little curious.,Ben biraz meraklıyım.
I'm a little jealous.,Ben biraz kıskancım.
I'm a little nervous.,Biraz gerginim.
I'm a little puzzled.,Biraz şaşkınım.
I'm a little thirsty.,Biraz susadım.
I'm a little worried.,Ben biraz endişeliyim.
I'm a natural blonde.,Ben doğal sarışınım.
I'm a police officer.,Ben bir polis memuruyum.
I'm a private person.,Ben özel bir insanım.
I'm a problem solver.,Ben bir sorun çözücüyüm.
I'm a school teacher.,Ben bir okul öğretmeniyim.
I'm a serious person.,Ben ciddi bir kişiyim.
I'm a sports fanatic.,Ben bir spor fanatiğiyim.
I'm a very lucky guy.,Ben çok şanslı bir adamım.
I'm a very lucky man.,Ben çok şanslı bir adamım.
I'm about to do that.,Ben de onu yapmak üzereyim.
I'm about to explode.,Patlamak üzereyim.
I'm actually shocked.,Ben aslında şok oldum.
I'm afraid he is ill.,Korkarım ki o hasta.
I'm afraid it's true.,Ne yazık ki bu doğru.
I'm afraid of flying.,Ben uçmaktan korkuyorum.
I'm afraid you can't.,Maalesef yapamazsınız.
I'm against the bill.,Faturaya itirazım var.
I'm against the bill.,Ben tasarıya karşıyım.
I'm all out of ideas.,Ben tüm fikirlerin dışındayım.
I'm all out of money.,Tümden param bitti.
I'm all set to start.,Kalkışa hazırım.
I'm all tuckered out.,Çok yoruldum.
I'm allergic to cats.,Kedilere alerjim var.
I'm allergic to corn.,Mısıra alerjim var.
I'm allergic to dogs.,Köpeklere alerjim var.
I'm allergic to dust.,Toza allerjim var.
I'm allergic to fish.,Ben balığa alerjim var.
I'm almost done here.,Ben burada neredeyse bitirdim.
I'm already a father.,Zaten bir babayım.
I'm already confused.,Zaten aklım karışmış.
I'm already starving.,Ben zaten açlıktan ölüyorum.
I'm also glad we met.,Ben de tanıştığımıza sevindim.
I'm always very busy.,Ben hep çok meşgulüm.
I'm an archaeologist.,Ben bir arkeoloğum.
I'm an eighth grader.,Ben bir sekizinci sınıf öğrencisiyim.
I'm an honest person.,Ben dürüst bir kişiyim.
I'm as strong as you.,Senin kadar güçlüyüm.
I'm as tall as he is.,Ben onun kadar uzun boyluyum.
I'm at your disposal.,Emrinizdeyim.
I'm attracted to Tom.,Ben Tom'dan etkilendim.
I'm attracted to him.,Ona ilgi duyuyorum.
I'm attracted to you.,Sen bana çekici geliyorsun.
I'm back at work now.,Şimdi işe dönüyorum.
I'm back in business.,İşe geri döndüm.
I'm better off alone.,Yalnız daha zenginim.
I'm busy on Saturday.,Cumartesi günü meşgulüm.
I'm buying a new car.,Yeni bir araba alıyorum.
I'm calling Tom back.,Ben Tom'u geri arıyorum.
I'm calling for help.,Yardım için arıyorum.
I'm calling security.,Güvenliği arıyorum.
I'm calling the cops.,Polisleri arıyorum.
I'm checking options.,Seçenekleri kontrol ediyorum.
I'm cleaning my room.,Ben odamı temizliyorum.
I'm closing my store.,Mağazamı kapatıyorum.
I'm closing the door.,Kapıyı kapatıyorum.
I'm comfortable here.,Burada rahatım.
"I'm coming home, Tom.","Eve geliyorum, Tom."
I'm coming right now.,Hemen geliyorum.
I'm coming to Boston.,Boston'a geliyorum.
I'm completely naked.,Ben tamamen çıplağım.
I'm counting on that.,Ben ona güveniyorum.
I'm crazy about Mary.,Mary'ye bayılıyorum.
I'm crying right now.,Şu an ağlıyorum.
I'm definitely ready.,Ben kesinlikle hazırım.
I'm depending on you.,Ben sana bağlıyım.
I'm doing it for Tom.,Bunu Tom için yapıyorum.
I'm doing it for you.,Bunu senin için yapıyorum.
I'm doing my laundry.,Ben çamaşırımı yıkıyorum.
I'm doing the dishes.,Bulaşıkları yıkıyorum.
I'm doing the dishes.,Ben bulaşıkları yıkıyorum.
I'm doing well today.,Bugün kendimi iyi hissediyorum.
I'm doing what I can.,Elimden geleni yapıyorum.
I'm done for tonight.,Ben bu gece için hazırım.
I'm dreadfully sorry.,Ben çok çok üzgünüm.
I'm driving you home.,Ben arabayla seni eve götürüyorum.
I'm dying for a beer!,Bir bira için hayatımı feda ederim.
I'm dying to see him.,Onu görmeye can atıyorum.
I'm dying to see you.,Seni görmek için can atıyorum.
I'm eager to do that.,Onu yapmaya istekliyim.
I'm eating breakfast.,Kahvaltı yiyorum.
I'm eating over here.,Burada yemek yiyorum.
I'm eating right now.,Ben şimdi yemek yiyorum.
I'm eating spaghetti.,Ben spagetti yiyorum.
I'm emailing Tom now.,Şimdi Tom'a e-posta gönderiyorum.
I'm excited about it.,Ben onun hakkında heyecanlıyım.
I'm expecting a call.,Bir telefon bekliyorum.
I'm extremely hungry.,Son derece açım.
I'm extremely hungry.,Ben son derece açım.
I'm fed up with math.,Matematikten bıktım.
I'm fed up with this.,Ben bundan bıktım.
I'm feeling confused.,Kafam karıştı.
I'm feeling fine now.,Şimdi iyi hissediyorum.
I'm feeling fine now.,Şimdi kendimi iyi hissediyorum.
I'm feeling insecure.,Güvensiz hissediyorum.
I'm feeling nauseous.,Ben iğrenç hissediyorum.
I'm feeling stressed.,Ben baskı hissediyorum.
I'm feeling stronger.,Daha güçlü hissediyorum.
I'm finished already.,Ben zaten bitirdim.
I'm fixing something.,Bir şey onarıyorum.
I'm fond of football.,Futbola düşkünüm.
I'm friends with Tom.,Ben Tom'la arkadaşım.
I'm friends with him.,Ben onunla arkadaşım.
I'm from out of town.,Ben şehir dışındanım.
I'm furious with Tom.,Tom'a öfkeliyim.
I'm furious with you.,Sana kızgınım.
I'm getting a lawyer.,Ben bir avukat oluyorum.
I'm getting confused.,Bocalıyorum.
I'm getting divorced.,Boşanıyorum.
I'm getting homesick.,Evimi özlüyorum.
I'm getting homesick.,Ülkemi özlüyorum.
I'm getting nauseous.,Ben mide bulandırıcı alıyorum.
I'm giving it to Tom.,Onu Tom'a veriyorum.
I'm giving it to you.,Onu sana veriyorum.
I'm glad I found you.,Seni bulduğuma sevindim.
I'm glad I hired you.,Seni işe aldığıma memnun oldum.
I'm glad I was there.,Orada olduğuma memnunum.
I'm glad I was wrong.,Yanıldığıma sevindim.
I'm glad I'm not Tom.,Tom olmadığıma memnunum.
I'm glad I'm not you.,Ben sen olmadığıma memnunum.
I'm glad Tom is back.,Tom'un geri döndüğüne sevindim.
I'm glad Tom is gone.,Tom'un gitmiş olduğuna sevindim.
I'm glad Tom is here.,Tom'un burada olduğuna memnun oldum.
I'm glad Tom is home.,Tom'un evde olduğuna memnunum.
I'm glad Tom is safe.,Tom'un güvende olduğuna memnunum.
I'm glad he liked it.,Onu beğendiği için memnunum.
I'm glad it happened.,Ben bunun olduğuna memnunum.
I'm glad it's not me.,Onun ben olmadığına memnunum.
I'm glad no one died.,Kimse ölmediği için memnunum.
I'm glad that we won.,Kazandığımıza sevindim.
I'm glad that worked.,Onun işe yaradığına sevindim.
I'm glad that's done.,Bunun bittiğine sevindim.
I'm glad to help you.,Sana yardım ettiğime sevindim.
I'm glad to help you.,Sana yardım ettiğime memnunum.
I'm glad to meet you.,Tanıştığımıza sevindim.
I'm glad we can help.,Yardım edebildiğimize sevindim.
I'm glad we did that.,Onu yaptığımız için memnunum.
I'm glad you approve.,Kabul ettiğine sevindim.
I'm glad you had fun.,Ben eğlendiğine memnun oldum.
I'm glad you like it.,Ondan hoşlandığına sevindim.
I'm glad you like me.,Beni sevdiğine memnun oldum.
I'm glad you made it.,Başardığına sevindim.
I'm glad you made it.,Onu yaptığına memnun oldum.
I'm glad you met Tom.,Tom'la tanıştığına sevindim.
I'm glad you noticed.,Ben senin fark etmenden memnunum.
I'm glad you replied.,Cevap verdiğine memnun oldum.
I'm glad you told me.,Bana söylediğine sevindim.
I'm glad you're back.,Geri gelmenden mutluyum.
I'm glad you're back.,Dönmenden mutluyum.
I'm glad you're glad.,Memnun olduğuna sevindim.
I'm glad you're here.,Burada olduğuna memnunum.
I'm glad you're home.,Evde olduğuna sevindim.
I'm glad you're okay.,İyi olduğuna sevindim.
I'm glad you're safe.,Güvende olduğuna sevindim.
I'm glad you're well.,İyi olduğunuza memnun oldum.
I'm glad you've come.,Geldiğine sevindim.
I'm going downstairs.,Aşağıya gidiyorum.
I'm going for a walk.,Yürüyüşe gidiyorum.
I'm going for a walk.,Yürüyüşe çıkıyorum.
I'm going on holiday.,Ben tatile gidiyorum.
I'm going to a party.,Bir partiye gidiyorum.
I'm going to be busy.,Meşgul olacağım.
I'm going to be fine.,İyi olacağım.
I'm going to be late.,Geç kalacağım.
I'm going to be sick.,Hasta olacağım.
I'm going to be sick.,Kusacağım.
